pca_comp_1,pca_comp_2,pca_comp_3,pca_comp_4,pca_comp_5,pca_comp_6,pca_comp_7,pca_comp_8,pca_comp_9,pca_comp_10,pca_comp_11,pca_comp_12,pca_comp_13,pca_comp_14,pca_comp_15,pca_comp_16,pca_comp_17,pca_comp_18,pca_comp_19,pca_comp_20,pca_comp_21,pca_comp_22,pca_comp_23,pca_comp_24,pca_comp_25,pca_comp_26,pca_comp_27,pca_comp_28,pca_comp_29,pca_comp_30,pca_comp_31,pca_comp_32,pca_comp_33,pca_comp_34,pca_comp_35,pca_comp_36,pca_comp_37,pca_comp_38,pca_comp_39,pca_comp_40,pca_comp_41,pca_comp_42,pca_comp_43,pca_comp_44,phase_disambiguated
1673187.1763781733,-2402.1440489444453,-77.16169079016818,42.25354139402722,72.38336696949175,13.280928137739686,71.78740492372222,28.275505166707294,-7.5952279475321305,-12.135868508218074,-4.424443125013451,-3.1522041822276328,2.0160234414900566,2.922314167248479,6.7165648964205005,2.3111987353857217,0.9234207963332551,-0.36598619421027007,-0.8412010268270325,-0.10602360129174693,-0.1609204636930591,-0.04458647291444078,0.29437464974597255,-0.3880381875205322,0.056092185229793326,-0.2527336544569727,0.0694560788379833,0.0766753586393664,0.14707618200577113,-0.05847497463620987,-0.08878835453085866,0.0704460312099853,0.11341645695803909,-0.16428347504051716,0.025762217284512764,0.04729792310042449,-0.18158041067523698,-0.1015030988035574,-0.017853197030058953,0.002721004441613735,0.14976448123940317,0.004184538681363529,0.00847040732767497,-0.030040207121484412,spinel
-255734.53406633117,-1362.4370804330363,12.350619234148018,-46.663876425219854,7.607474594019502,2.957536020687181,-6.765791706500671,-11.758922477314044,8.36497836449289,-0.9451198874030017,-0.5594410477455415,-4.521590385786032,-3.3956619128106733,1.0023528103809818,-0.7506883985478056,-0.2823762245752166,0.7761905658990432,-0.33133812905561283,-0.10094321087190998,0.1168483628823602,-0.19773788471079043,0.09909107337665511,0.024569818001163885,0.24664674251771473,-0.02670899773348646,0.11725773888132796,-0.12086416482706941,-0.04245584093598357,-0.007826925269189749,0.024537103242968334,-0.016844168801151724,0.06759878322196686,0.029743840945560596,0.06446519325914771,-0.009127215647370674,0.036149187776675834,-0.008502793296751136,-0.10096632105720237,-0.043859657145181107,0.007874637164957734,-0.02894874914559529,-0.00010956640596500803,-0.019383339137595098,-0.012937603445517577,spinel
-303150.3894905654,-263.15424202282554,-23.57137322588764,-86.3897393785057,2.2767305072913255,-7.8791335225491945,-7.364051733497493,-14.779316115795814,1.2021525905900423,-1.2772911657111208,-3.8935500361124404,-2.0923422665248568,-2.2531395425761396,1.1272353997783515,-1.6235656836749217,-0.4802017749329555,0.9667050079014234,0.06787840117253459,0.10704900568654288,0.3132118719551332,-0.1679501878335229,0.17193245723775122,-0.10390234420881682,-0.4887108501846974,0.1380489654278608,0.17242630598986033,0.11735878976663792,-0.21843723765125406,0.02851206548082765,0.2093682918037525,0.029551197190289338,-0.010134586493332874,0.17285737983569757,-0.04529780790813517,0.14235081898519375,0.16800210460247553,0.06045334708018208,-0.03521633546258653,0.14743447508386315,0.03575420170189986,0.020788841519794394,0.02789232014786871,0.029527512347798806,-0.04342241787098085,spinel
-361993.6833758226,-150.81221632968368,-45.80497000263205,-87.69727486958038,25.466083358442962,-18.412996723877942,16.619430169425538,12.28330764795955,-8.712311338949421,6.2464478399010375,2.787619533045731,-0.8768876673788362,-0.9416317215282237,1.0748733971374032,-0.7529258903527254,-0.857342705594874,-0.6012312639213179,-0.012702928912754853,-0.02924273776422584,0.1394713180782808,0.1425585166079051,-0.026296585293951204,0.020985316723802938,0.034740857387025995,-0.12278550328454947,-0.0010304911020076722,-0.005719463721690256,-0.12247392605031071,-0.031676049261644176,0.017232088427831253,-0.012219917855768196,-0.004411871696084752,-0.0248418618472222,-0.0648354037904528,0.008304699508619305,-0.015397776023726262,-0.027577692010835965,-0.008754038619955606,-0.0039036707871815254,0.007465403217541578,-0.004361730915099719,-0.009209286460142456,-0.0072547720221116645,0.00546775029716526,rock salt
-65091.43997709861,-781.4228929980356,-19.840620539954188,-55.099888117596784,0.9263054400392948,-8.944350134906474,-6.19554145542088,-3.753487566744461,-14.261316277216128,4.818516218131031,2.2063571682875365,-1.774579046281486,-4.012250683514209,-1.106358200023123,-0.5054619866323323,0.34747206616423965,-0.10087199963854629,0.9628452015601935,-0.1327042807334604,-0.14071175823948065,0.005547287344017192,0.15631365177443055,0.011351282848099007,-0.1459265923517121,0.2703183697880691,-0.2528971048933918,-0.09286916594951591,0.2712833130329824,0.04638335693263133,0.003365874639942045,-0.04510183528196383,0.02122398407586485,0.02454340329992279,0.333376725494967,-0.02974904759194885,-0.083836670091961,-0.027243976477175268,-0.02642316574866905,-0.06672097697143248,0.026980460659525633,0.03790955579552943,0.07565526510007023,0.03892092666596255,-0.009419506747742529,perovskite
-216501.56127710748,-1464.8252357606987,9.94843836479797,9.132153090845934,43.52756240626606,-5.854233974587734,9.84622529093948,8.152529130731661,-1.0283367318113101,0.039086980411218435,2.958609851101091,4.200901158272967,0.9248400676295858,-1.5741232133404457,2.3943287466512126,0.72534076764388,0.48597140474087985,0.5224776587082649,-0.32151594476363515,-0.03246068245976712,-0.08371590201015941,0.2170475179520753,-0.04920633730078322,0.03253281709694671,-0.09764369883424373,0.0951301577713335,0.1079635653466349,-0.13367416958218445,-0.15143637126472126,0.06001619031131259,-0.040621969270188046,-0.011154793003994242,-0.09043332817973687,0.12932023304427676,0.08030724886695255,-0.012775149638212585,-0.11089250756063707,-0.02261767890390289,0.04274876955635532,0.05490000880259085,-0.02417555386789214,-0.02575754872893295,-0.011468019641824487,-0.008134602641425251,spinel
-221709.867607933,-321.76817948877056,-20.600563751016765,-68.25100564217904,39.2279235262178,-25.155700395588777,21.340453053267698,17.768467146234556,-2.49854403276892,-1.046085757065129,1.8576617354449574,0.4362199732011874,-1.7292246000024232,-0.12067054257960276,3.00538605500165,0.18395400500464712,0.6708944211022069,0.2366406331008031,0.09230481633737764,0.12955696454520504,-0.2880825795861163,0.29025329985682097,-0.14040109717789398,-0.015830545282109764,0.21637702042307055,-0.015094020779762178,0.05868160044380136,0.11312788789671473,-0.04416042051522248,0.12768920677130427,0.0074863281039545815,0.020780192895023707,-0.027952996430203308,-0.0583621458350623,-0.05694808295803206,0.026303030172898683,0.004715597615652392,0.0881548253461154,0.01820855722621688,0.07533060703900203,-0.0034678480812709734,-0.04919686118191751,0.029826841014676315,-0.01922480425423309,spinel
88912.3134953398,289.73142376823535,-77.73328196240995,-22.4897878365869,-25.05415149562287,-40.26825989967959,-3.943300013420783,-26.197815929171366,-0.3548474489998436,-8.20533028275434,-4.688275671974024,-5.858708074245153,-5.5930554254586635,-0.6488252830791017,1.172626571798831,-0.6340007295373539,-0.6365152297628781,0.4701468874507532,-0.4471419597187925,-0.914418307107376,0.16701292644885887,0.03821014011000686,-0.02755598700123106,0.30714656087059633,-0.1554062511764041,-0.5028751652550699,0.17066253972789003,0.2513891147417132,0.4024465216070105,-0.23687816298681466,0.05430291633356741,-0.09451030037693077,-0.0525359741187874,-0.16435944716976086,-0.1501659957796056,0.10385919566947475,0.054923474405926834,-0.08639732914003906,0.1137919303866083,0.06226981680753573,-0.023854990281937,-0.022244242175151387,-0.005911149552508149,-0.02520078282628343,multiphase
-16389.68167770156,-1446.5998598136218,2.919266319353619,40.5344380200025,13.123407158819353,-4.792604361211536,-14.385218900761283,-22.2133228934228,7.502206124800669,3.1719538126442672,-0.3899112521386981,-1.183188732200646,1.3665174706931558,0.4767398442552117,-0.3618455826390198,-0.012469484203199164,-0.20820765548017284,0.6061328111237145,-0.06430766093645048,0.17073963286527957,-0.2639258427168281,0.12111010400831261,0.04980992784478902,0.027625535997405443,-0.01441754846937534,-0.14035743353777996,-0.08339617178727744,0.14558542779724148,0.017465439255874373,-0.21420508958256768,0.07652847496517318,0.08472305333384729,0.026777106301442692,0.07702033782052692,-0.03994777115899655,-0.03154796677387133,-0.011429583759514647,0.03535487668713074,0.07152178607699808,0.004386572531937477,0.002585922161408079,0.055169436607778795,-0.025414370698265763,0.01032091780571077,spinel
1195398.4441932552,-725.3764611154597,4888.915689202062,-42.84720750216015,-47.99446826163392,8.020927185364494,-15.383713466876866,-9.930698981128709,3.4631224532304503,8.930562706323284,2.0429190136466517,-1.915251184166487,-2.779811034875927,0.7777694687384712,1.1517996779646218,0.25352122537249655,-0.34347029565101256,0.6680024278507377,0.3361116083695099,-0.054799895822996304,-0.04460561960734285,0.11818614763038149,-0.12132459575674154,0.1513277921105358,0.14578058323657372,-0.05351253749899377,0.04343031064891402,0.1724878798325911,0.006683684373413208,0.12850855701282302,-0.04290920752465622,0.042061918068708015,-0.30580156309700335,0.0327190639671166,-0.16785737537045547,0.2490406763782258,-0.15399733186619646,0.08909949915330025,0.041476141325829004,-0.009593031790664123,0.16134153051603373,0.012425546236665827,0.03534382895663894,0.04675593450410807,pyrochlore
-185798.4462775037,-1443.9009006538388,11.906472807945939,40.88784193739408,22.261385886204664,2.4964644411077628,-13.619431857790712,-17.58739358564487,7.644048256805046,3.152268210629998,-2.0944966091001427,-0.34916585753769525,-1.9390779604594353,0.2405072091879538,-0.2578471674043185,0.18142564625676647,0.19935723378088785,-0.012197786602833589,-0.2208649261450638,0.1390229759998268,-0.26252645153952314,-0.11589594787182864,-0.039064908682596884,0.0973835465767985,-0.15828516722715427,0.12282205790125807,-0.03161106821685701,-0.07707012125612697,-0.04716055580433635,0.08055301220559977,-0.05414042174498126,0.09175873674286648,-0.06888531291758884,0.030094187196283723,0.07899175232074339,-0.016049027102499246,-0.036312912071579564,-0.05011780944108413,-0.004148517493640596,0.020684635248861615,-0.013630688970298536,0.008132739181617122,-0.004009846036280312,-0.005159684368067145,spinel
-229883.8549009261,-1391.3206211439553,12.647533210896025,38.56101970901139,22.522731122237282,2.973790061805764,-15.687513604759001,-16.736572222733617,3.5912927189980466,-3.7681523517066635,-0.9295993786121727,3.9587181462850034,0.9286612874991712,-0.8448596715406747,-0.4792744046315798,0.038741574927806846,0.3336246644499978,0.33761898631059495,-0.06631169024737558,0.2554434327648576,-0.37192184269017414,-0.034283612283860614,0.056372264098947265,-0.05313380102430044,-0.24297638070434532,0.05694956090559878,-0.03700072388669565,-0.09053912970086729,-0.03401717348424867,0.0076891984619882605,-0.08597038516446859,0.04161746348006763,-0.055056718112106676,-0.00509509936894014,0.04215947197836559,-0.002744103749215303,-0.034362084389271276,-0.06707650379719232,0.02826016950026651,0.014736811012934743,-0.0432977524524687,-0.008341710261868446,-0.03218487393545376,-0.007892917228794882,spinel
-185798.4467718748,-1444.2050192632014,11.99650587306112,41.30635665808972,9.254818724803258,-3.1746205858851613,-5.161452942573095,-18.13442831116301,12.165040984558143,-0.2964759138576538,1.057052842784813,0.258912954742525,3.4444635849423206,1.4112091578144335,-0.770474931960904,0.022514798065150506,0.321464831567267,-0.07606023583767199,0.2923694046742909,-0.052835264727977255,0.21689915712591373,0.08623149164952895,0.052694264092492296,0.15797538143038123,-0.09439338606551452,-0.05953749503564924,-0.09684025090499952,0.014531712069844094,-0.0004657689865643594,-0.10674778427932725,0.07102279988029149,-0.051852480465114786,0.002897721357298899,-0.008567319149350192,-0.017527027976877434,-0.04897493481628034,-0.01690752134889844,0.011250672349904416,0.0005228245558305435,-0.013226842759163476,0.01244010401375501,-0.000889822393702163,0.004487900032017795,0.00789888604744723,spinel
-244858.19205439303,49.32033926268837,-35.77729552144899,-18.166058603214218,13.426424890185334,-7.108939841275005,0.2187778578858883,-1.282419317723866,13.322799742524143,-4.277965354119831,-0.3518196125230033,0.37690730330709366,5.035096652530771,-0.0704638458452011,1.2061119052481466,-0.4386534809092405,0.5938111442436714,0.17330940722569316,0.2280397051134989,-0.033552106299669066,0.3228340400042953,0.2584563131600005,0.3049068323836319,-0.1935478969220341,0.03992368739175185,-0.1518939951264995,0.035325779166495104,0.16751003180814683,-0.02578103152784916,-0.09978342993520327,-0.00666335114031848,-0.0932660573398737,0.03172643275972396,-0.08352073191076491,-0.0373713783384935,-0.03165674837934387,-0.06695321267427469,-0.03870134358591323,-0.016562474426204978,0.05009697021745202,-0.0028094356754335133,-0.015299715187586386,0.0164072282922288,0.00369599651435972,spinel
-219137.7422350696,1037.9157197525244,-70.39607885732939,2.875046345891488,26.870235665197576,-9.403534862423363,0.42198855165276344,7.4375299892729805,17.175315486208447,0.1736565062495528,-2.6186383472981802,-0.9950013708648948,2.9087759001018445,-0.059968542633624146,2.026965703334974,-0.4785012214736713,0.40516605675567485,0.13822560731507558,0.004384853319804368,-0.012468096343299742,0.16295337707508067,0.19707649154954895,0.2858166749109402,-0.2144690946893607,0.040735756195152115,-0.07001035760176293,0.12703948071932467,0.172968787229124,-0.07197680689024692,-0.09168846663664797,-0.04488848309601477,-0.15526773235828503,0.06992680110404953,-0.09466368626189395,0.016663493795787465,-0.033999576983575266,-0.0693100794357342,0.0015861622843927566,-0.040235587005191795,0.038963338423525104,0.003625196695978191,0.028755264055993365,0.011489275832550314,-0.058264035499032085,spinel
-145559.18373814976,1712.32560427537,-97.20948185811783,21.76450382199068,36.30887941633605,-11.849654400437844,0.041624460529109834,12.790910747240918,19.608569181937685,3.627736723393338,-4.178768356477512,-2.325431386519478,1.0740980237468953,0.1334269774989597,2.6176020363445334,-0.488341400186291,0.23554739533258187,0.03602070595734504,-0.13143877581587182,0.027132931205205935,0.04034946055928473,0.14156923662453066,0.2333789515392834,-0.1536404516978504,0.01979330318451511,-0.028421209598381396,0.16404103620463728,0.15102100322384318,-0.08412010588753599,-0.07841651808248205,-0.060347189836563564,-0.1974146701374781,0.10531143970786458,-0.10614170707536993,0.045514271253554214,-0.05414508383065125,-0.06257145297597913,0.019222784241584547,-0.0537411899745623,0.029230015759409235,0.01960233084573267,0.05555111195059029,0.0034429611277990275,-0.1039295781162742,spinel
-339895.8241726673,-421.11089690210093,-16.73994257445242,-108.27899185140988,3.024879779459542,-6.824318575036443,-4.623302899829125,-8.191057239688348,-2.0709408720787024,-8.800050831545772,1.2584230572407455,-0.7226876034905374,-0.7467972757757236,0.7036502044723966,-1.538453000629544,-0.6380435076070161,0.7087892257416667,-0.016558713739245993,0.5470330541162444,0.007945738880055014,-0.23914459094316526,0.03834726900118205,-0.15870009425288759,-0.16248233562326353,0.1892572090180565,-0.15041390997827556,-0.07805884945132083,0.15848028823830795,0.057979882257963064,-0.03245191196757817,-0.03225981773109306,0.073277243480994,-0.03614304320801945,-0.0975576492098203,-0.014818268511677926,0.004453307133485891,0.006669364701320367,-0.011252976097066134,0.03368175955689272,0.00138357866410041,-0.0685090987561031,-0.05135450092156917,-0.015943994617470973,0.019101526293399323,spinel
-30644.947727468512,-622.9945899448055,-28.242554680316147,156.6123053079205,-26.881487018457495,-12.030592564822134,1.0269900820023128,-12.756517368279452,-6.719344190947103,-4.750358304959262,-4.918743097492591,-0.02025632170215015,5.277039806092583,-2.0377414494501074,3.0247157731308913,0.07806243908911065,-0.7841452712290973,-0.6199698121732933,0.155571730374275,0.32392077646423745,-0.15154182174346598,0.5300630430835579,0.1280633482571839,0.0694790873197724,0.23610075841009004,0.22984170037677407,-0.09840060735630975,-0.027618163049726398,0.09093281299638152,0.08601554153231085,-0.15232732494038884,-0.15882712815535563,-0.12660415656024138,-0.05137560958156992,-0.11331563205341233,0.14382965732434136,0.08484922516731155,-0.07940342657740856,-0.07487257387108956,0.04868687542514605,0.04224004684367521,0.00486068672162475,-0.01977831576105142,0.004634271655680197,fluorite
-271707.4151413712,-261.45955192128673,-19.788620866856743,-19.174801901857677,23.603996808424792,-11.190410194066894,-11.00410292954671,-12.02138846838964,-0.9741213709889829,-2.989305077454881,0.18701035648276437,3.878755156730693,3.9546959702814917,-1.7772776151985468,-0.285272863934716,-0.3712646149432466,0.4944894382837125,0.49501927198510676,0.10933599397407595,-0.0633360494200454,0.012204844572438166,-0.03581641564420903,-0.10792475469497843,-0.23493106060148033,0.017797927297304603,-0.04573491930620606,-0.016728147162867215,0.06210645744369932,0.05838281558944306,0.050320647580120774,-0.12136387450487097,0.050357478445995765,0.00036947181067426975,-0.03908853233710379,0.028713843435058475,0.041052167596674294,0.02298920468822182,0.009445598650355935,0.04374493637658334,-0.016673661168270532,-0.025249110539788584,0.010858785287123604,-0.002372790094259631,0.01698884574331499,spinel
-361993.68337582244,-150.81221632968342,-45.80497000263205,-87.69727486958041,25.466083358442965,-18.412996723877924,16.619430169425556,12.28330764795957,-8.712311338949421,6.2464478399010295,2.787619533045727,-0.8768876673788413,-0.9416317215282235,1.0748733971374005,-0.7529258903527218,-0.8573427055948749,-0.601231263921317,-0.01270292891275554,-0.029242737764225805,0.13947131807828014,0.14255851660790486,-0.026296585293951742,0.02098531672380279,0.03474085738702645,-0.12278550328454922,-0.0010304911020075544,-0.005719463721690159,-0.12247392605031056,-0.03167604926164383,0.01723208842783119,-0.012219917855768547,-0.0044118716960847406,-0.024841861847222403,-0.06483540379045298,0.008304699508619449,-0.015397776023726375,-0.027577692010835923,-0.008754038619955622,-0.0039036707871814235,0.0074654032175415375,-0.004361730915099766,-0.009209286460142557,-0.00725477202211161,0.0054677502971654255,rock salt
3612.797057297126,-1348.4130547897475,-11.650908743975696,-15.626124724498295,-34.619506454837925,10.627764521431825,-11.903989737402627,-6.5373568224921454,-5.91966509455146,-6.504345299467501,1.3696613631630732,-0.00034498506807046503,6.522533986070041,-1.6882594976833907,-0.002579304193672993,0.05032311845274876,-0.47444721157396286,-0.7274925186776634,0.430493674758744,-0.0790531863281828,-0.045593637326561555,-0.326883470650232,0.09059180649604506,0.2653706640300461,0.32634654598651,0.047140139604928175,0.10850252126727337,-0.1885057459785126,-0.05611419046035176,0.1583658596888748,-0.02752049380636619,-0.15601498593391258,-0.04410016448045557,-0.10253771409186554,0.00983810450993663,-0.02729325810703396,-0.005593265938362205,-0.02313357656310102,0.01667487394561496,0.037743381284201453,-0.003120476771071465,-0.03383356712817793,-0.05616232602278673,-0.03905645911520853,fluorite
-350525.84345499636,1215.9024211861306,-71.9676556842509,52.32606746716486,-30.475744137405087,11.784414817210152,9.181503461135968,19.480673366395656,5.312882836968175,3.5867351698514343,1.8405079855217816,-1.0939176374479789,4.5702702966173385,-0.7542785594935947,-0.8372256091095228,0.01945464165799694,0.07603024511491714,-0.03910789156071759,-0.030108643292657476,-0.2664826747084527,-0.2673790854155762,-0.24876231456151818,0.019888095544175168,-0.0936286009419197,-0.022351125687387202,-0.22906659338066315,0.03212938153759796,-0.00880439889156447,0.06183868592719885,0.03217468277973442,0.06418705723887212,0.07584823592756482,0.02130424682005453,0.03516119097576145,0.016325348650129672,0.011558233395154808,0.026157218700605386,-0.02405056439229439,0.0035836729394650353,-0.04802760294629462,-0.0786461176050691,-0.02982762900755575,0.04254940964093165,-0.002400940129779048,pyrochlore
